full_name,actual_rise_transition_max,actual_fall_transition_max,cached_ceff_max_rise,cached_ceff_max_fall,cached_ceff_min_rise,cached_ceff_min_fall,fanout_load,pin_capacitance_max,direction,max_rise_slack,max_fall_slack,max_rise_arrival,max_fall_arrival,actual_rise_transition_min,actual_fall_transition_min,min_rise_slack,min_fall_slack,min_rise_arrival,min_fall_arrival,x_coordinate,y_coordinate
g120383_dup/B,13.471123,15.310878,,,,,1.000000,0.620467,in,-489.819489,-491.641815,923.318665,925.556091,6.914195,6.258455,-214.083832,-228.848297,86.916588,75.403564,5796.000000,6561.000000
g120383/B,13.556034,15.342580,,,,,1.000000,0.620467,in,-488.526855,-492.116394,923.488098,925.580688,6.995817,6.350421,-248.609985,-367.028687,87.071899,75.420464,5904.000000,6021.000000
g113269_dup/B,28.224657,25.670755,,,,,1.000000,1.049580,in,-485.255951,-482.063293,960.096863,954.897949,23.879465,13.349758,-217.261932,-221.087524,98.560448,96.766083,3564.000000,6759.000000
FE_OCPC793_n_22024/A,28.224657,25.670755,,,,,1.000000,0.566126,in,-473.847504,-477.435181,960.096863,954.897949,23.879465,13.349758,-277.217041,-271.388031,98.560448,96.766083,3402.000000,6057.000000
g113269/B,28.224657,25.670755,,,,,1.000000,1.675230,in,-483.806824,-485.215790,960.096863,954.897949,23.879465,13.349758,-285.994415,-280.395447,98.560448,96.766083,3438.000000,6219.000000
g120573_dup/B,31.676533,28.364553,,,,,1.000000,1.049580,in,-477.516968,-480.863525,961.621521,955.865723,26.969755,14.554889,-354.625702,-357.805450,99.960320,97.787201,3078.000000,7677.000000
g107601__112731/A,31.676533,28.364553,,,,,1.000000,1.672740,in,-485.226196,-484.325653,961.621521,955.865723,26.969755,14.554889,-230.927216,-231.400818,99.960320,97.787201,2970.000000,7173.000000
g120573/B,31.676533,28.364553,,,,,1.000000,1.049580,in,-477.991669,-475.036102,961.621521,955.865723,26.969755,14.554889,-225.757874,-228.753571,99.960320,97.787201,2970.000000,7299.000000
g90/B1,9.883711,9.391868,,,,,1.000000,1.082420,in,-484.964142,-491.301758,938.666382,943.586365,7.925728,7.719000,-228.810760,-218.500244,89.948242,95.394554,4824.000000,7137.000000
g119/A,26.397882,21.070467,,,,,1.000000,1.064500,in,-489.756683,-483.672058,956.885620,951.764221,19.806799,13.269972,-223.041748,-218.762787,97.275169,97.788666,4770.000000,6633.000000
g119_dup/A,26.397882,21.070467,,,,,1.000000,1.064500,in,-491.301758,-487.608154,956.885620,951.764221,19.806799,13.269972,-228.382660,-228.810760,97.275169,97.788666,4500.000000,6723.000000
g121/A,10.543169,9.792497,,,,,1.000000,1.286160,in,-489.819550,-491.641785,938.972351,939.669250,7.720248,6.412939,-223.590698,-228.848297,89.537056,86.504768,5634.000000,6183.000000
g120/B2,20.088371,17.401079,,,,,1.000000,1.216280,in,-485.037964,-490.394470,944.473816,944.281555,16.301718,12.578283,-216.375732,-220.555695,94.237892,90.235107,5472.000000,6759.000000
g120_dup/B2,20.088371,17.401079,,,,,1.000000,1.216280,in,-488.526794,-492.116394,944.473816,944.281555,16.301718,12.578283,-226.292297,-225.771729,94.237892,90.235107,5418.000000,6597.000000
FE_OCPC18976_n_14855/A,20.088371,17.401079,,,,,1.000000,0.324662,in,-463.170074,-459.127686,944.473816,944.281555,16.301718,12.578283,-228.210358,-230.075928,94.237892,90.235107,4968.000000,6057.000000
FE_OCPC18982_n_14855/A,20.088371,17.401079,,,,,1.000000,0.324662,in,-347.688416,-267.727112,944.473816,944.281555,16.301718,12.578283,-258.200592,-367.028687,94.237892,90.235107,5688.000000,5679.000000
g107644__6260/A,20.088371,17.401079,,,,,1.000000,1.064500,in,-483.701355,-490.858398,944.473816,944.281555,16.301718,12.578283,-222.930145,-221.777771,94.237892,90.235107,5526.000000,6093.000000
g119/B,20.142490,15.272976,,,,,1.000000,1.049580,in,-490.394501,-488.165680,956.700806,955.935425,12.137997,7.983099,-220.555695,-221.644684,100.412697,95.179657,4698.000000,6597.000000
g119_dup/B,20.477942,15.528020,,,,,1.000000,1.049580,in,-492.116333,-491.641754,956.899414,956.093994,12.504393,8.167882,-225.771729,-231.569382,100.603279,95.319412,4428.000000,6759.000000
FE_OCPC822_FE_DBTN4_n_19067/A,12.539707,11.504263,,,,,1.000000,0.677159,in,-481.399200,-488.420929,943.665527,945.858215,9.317787,8.586673,-240.630890,-243.954483,104.737579,93.954330,4860.000000,6759.000000
g120/A2,12.539707,11.504263,,,,,1.000000,1.302290,in,-484.651093,-489.570618,943.665527,945.858215,9.317787,8.586673,-206.380035,-218.707748,104.737579,93.954330,5256.000000,6831.000000
g120_dup/A2,12.539707,11.504263,,,,,1.000000,1.302290,in,-488.138672,-491.290497,943.665527,945.858215,9.317787,8.586673,-216.306671,-223.927505,104.737579,93.954330,5202.000000,6525.000000
g189/B,35.950027,27.878519,,,,,1.000000,0.563340,in,-466.446503,-455.440491,963.759094,957.971558,23.462580,13.689447,-242.401947,-237.362213,96.107536,99.734009,1926.000000,6597.000000
g121426/B,35.950027,27.878519,,,,,1.000000,1.639660,in,-494.115662,-486.594238,963.759094,957.971558,23.462580,13.689447,-226.812378,-219.634735,96.107536,99.734009,2106.000000,7299.000000
g113693/B,35.950027,27.878519,,,,,1.000000,0.563340,in,-485.685120,-472.559143,963.759094,957.971558,23.462580,13.689447,-228.813324,-228.680634,96.107536,99.734009,2142.000000,6759.000000
FE_OFC1005_n_16504/A,35.950027,27.878519,,,,,1.000000,1.239720,in,-484.965576,-484.269379,963.759094,957.971558,23.462580,13.689447,-306.640320,-223.345490,96.107536,99.734009,3798.000000,6633.000000
g113269_dup/A,13.696989,12.280416,,,,,1.000000,1.064500,in,-479.706177,-478.844849,956.366211,953.340820,12.168070,10.859744,-212.196335,-204.367920,104.796738,114.784821,3636.000000,6723.000000
g113269/A,13.696989,12.280416,,,,,1.000000,1.653130,in,-479.828247,-480.981934,956.366211,953.340820,12.168070,10.859744,-280.650330,-262.991455,104.796738,114.784821,3618.000000,6291.000000
g113433_dup/A,26.642977,22.368845,,,,,1.000000,1.064500,in,-479.476501,-485.180237,958.440186,956.070007,21.129587,12.505135,-233.171677,-233.917755,97.903732,96.251305,3960.000000,6093.000000
g113433/A,26.642977,22.368845,,,,,1.000000,1.064500,in,-489.741547,-487.664673,958.440186,956.070007,21.129587,12.505135,-220.889084,-219.932098,97.903732,96.251305,4608.000000,6183.000000
FE_OCPC18973_n_19068/A,26.642977,22.368845,,,,,1.000000,0.324662,in,-457.944855,-450.166321,958.440186,956.070007,21.129587,12.505135,-238.324844,-235.780731,97.903732,96.251305,4428.000000,6057.000000
g107644__6260/Y,30.615273,23.249531,0.001581,0.001582,0.001162,0.001165,0.000000,0.000000,out,-484.115997,-490.858398,960.020142,965.007263,12.357854,16.586687,-225.745789,-231.119141,99.007103,96.107513,5166.000000,6093.000000
g113269_dup/Y,21.335888,15.410906,0.000674,0.000672,0.000563,0.000530,0.000000,0.000000,out,-485.255951,-482.063324,973.826843,972.264954,8.504478,11.062877,-221.087524,-217.261932,107.358574,105.636475,3276.000000,6723.000000
FE_OCPC793_n_22024/Y,12.640813,11.416992,0.002545,0.002529,0.002173,0.002144,0.000000,0.000000,out,-473.847473,-477.435211,977.667603,973.780212,11.358544,9.835473,-277.217041,-271.388062,115.081253,112.497818,3258.000000,6093.000000
g113269/Y,21.843182,17.978806,0.001803,0.001798,0.001443,0.001443,0.000000,0.000000,out,-483.806824,-485.215820,977.039307,973.471924,10.336629,11.861771,-225.071854,-285.994446,106.808243,106.713699,3330.000000,6219.000000
g120573_dup/Y,31.205622,23.073488,0.001519,0.001519,0.001199,0.001195,0.000000,0.000000,out,-481.089203,-485.959259,982.131836,982.266541,12.403494,16.706839,-357.805420,-252.823578,112.118240,110.410583,2790.000000,7713.000000
g107601__112731/Y,25.042797,20.296097,0.002284,0.002166,0.001471,0.001484,0.000000,0.000000,out,-485.226196,-488.420898,981.074097,980.572632,14.960747,9.912353,-231.400818,-230.927231,108.304283,108.204880,2538.000000,7173.000000
g120573/Y,28.523062,20.952421,0.001271,0.001261,0.001071,0.001051,0.000000,0.000000,out,-481.815247,-480.097198,981.354736,981.185608,11.630955,15.473420,-228.753571,-225.757889,111.433929,109.712326,2682.000000,7263.000000
g119/Y,19.470638,16.618628,0.000689,0.000689,0.000423,0.000435,0.000000,0.000000,out,-490.394470,-484.663269,969.909485,971.596802,7.766401,10.112110,-221.644684,-223.041748,103.766792,104.248016,4410.000000,6633.000000
g119_dup/Y,28.308027,23.108631,0.001485,0.001480,0.001119,0.001122,0.000000,0.000000,out,-492.116302,-489.805603,972.691162,975.055115,12.072111,16.140812,-231.569382,-228.382660,107.649490,107.405418,4140.000000,6723.000000
g121/Y,10.864183,9.366181,0.002475,0.002484,0.001847,0.002055,0.000000,0.000000,out,-491.641785,-489.819519,947.034302,945.347229,8.169871,7.655689,-228.848267,-223.590698,92.083519,94.846931,5706.000000,6183.000000
FE_OCPC18976_n_14855/Y,14.177753,12.015979,0.000896,0.000897,0.000631,0.000643,0.000000,0.000000,out,-463.170105,-459.127655,963.777222,963.883179,11.302416,9.788002,-228.210342,-230.075943,111.278244,107.311356,4824.000000,6093.000000
FE_OCPC18982_n_14855/Y,11.818146,10.158890,0.000666,0.000663,0.000601,0.000588,0.000000,0.000000,out,-347.688416,-267.727112,962.541565,962.755249,11.006304,9.353153,-258.200592,-367.028687,111.107033,107.020348,5832.000000,5643.000000
FE_OCPC822_FE_DBTN4_n_19067/Y,13.306486,11.694248,0.004414,0.004446,0.003641,0.003546,0.000000,0.000000,out,-481.399231,-488.420898,959.337463,961.935913,11.593607,10.127530,-240.630890,-243.954468,119.051758,108.491844,4716.000000,6723.000000
g189/Y,20.124018,21.663126,0.001199,0.001203,0.001087,0.001078,0.000000,0.000000,out,-485.697449,-487.221313,1002.070923,996.482483,15.406715,14.080674,-237.362228,-242.401947,110.280136,106.387421,1998.000000,6633.000000
g121426/Y,13.060685,14.063159,0.001019,0.001132,0.000867,0.000821,0.000000,0.000000,out,-487.518707,-494.115692,968.455750,969.911438,8.920522,6.871779,-219.634735,-226.812378,106.763885,101.262535,1854.000000,7263.000000
g113693/Y,18.787895,20.817917,0.000994,0.001106,0.000842,0.000795,0.000000,0.000000,out,-489.805634,-492.116302,987.905457,981.559204,13.223657,11.740335,-228.680634,-228.813339,109.127190,104.880112,2070.000000,6723.000000
FE_OFC1005_n_16504/Y,14.526100,13.785360,0.002005,0.002002,0.001444,0.001407,0.000000,0.000000,out,-484.269348,-484.965546,969.088867,973.294312,9.323237,9.684935,-223.345474,-306.640350,107.177505,103.223701,3870.000000,6633.000000
g113433_dup/Y,43.095642,33.720875,0.002735,0.002719,0.002096,0.002083,0.000000,0.000000,out,-481.433228,-485.180237,979.200134,982.456909,18.257933,24.657345,-233.917786,-222.764053,113.878059,112.182388,3600.000000,6093.000000
g113433/Y,19.666901,16.524202,0.000676,0.000672,0.000577,0.000566,0.000000,0.000000,out,-489.911377,-487.664642,970.957275,973.943237,8.798587,11.444514,-219.932098,-220.889099,105.845428,105.555824,4248.000000,6183.000000
FE_OCPC18973_n_19068/Y,17.130392,13.500727,0.001160,0.001056,0.000861,0.000878,0.000000,0.000000,out,-457.944824,-450.166321,980.026001,977.606689,13.856604,11.691313,-238.324844,-235.780746,117.165878,114.462387,4284.000000,6093.000000
g107576__6783/B2,30.615675,23.250063,,,,,1.000000,0.630858,in,-481.033783,-485.978546,960.069702,965.056824,12.358369,16.587072,-225.745789,-231.119156,99.042694,96.143204,3960.000000,6219.000000
g107625/A,30.615675,23.250063,,,,,1.000000,0.667414,in,-484.115997,-490.858398,960.069702,965.056824,12.358369,16.587072,-224.653229,-222.973343,99.042694,96.143204,4158.000000,6093.000000
g113696/A1,21.335993,15.411051,,,,,1.000000,0.603730,in,-485.255920,-482.063324,973.847961,972.286011,8.504658,11.062999,-221.087555,-217.261932,107.376045,105.652870,3132.000000,6723.000000
g118513/A,12.647600,11.424411,,,,,1.000000,1.016150,in,-416.737061,-410.489807,977.798279,973.910095,11.363933,9.841518,-277.217041,-271.388031,115.191635,112.606621,4698.000000,5643.000000
g120574/A,12.647600,11.424411,,,,,1.000000,1.065280,in,-473.847443,-477.435242,977.798279,973.910095,11.363933,9.841518,-221.781906,-223.254761,115.191635,112.606621,1836.000000,5679.000000
g125/B,21.843733,17.979473,,,,,1.000000,0.510643,in,-483.806854,-485.215851,977.088318,973.520813,10.337359,11.862408,-221.343628,-223.852753,106.847015,106.752472,3042.000000,6633.000000
fopt112734/A,21.843733,17.979473,,,,,1.000000,0.667414,in,-481.121460,-480.785248,977.088318,973.520813,10.337359,11.862408,-225.071869,-226.925842,106.847015,106.752472,2916.000000,6183.000000
FE_OCPC18974_n_4986/A,21.843733,17.979473,,,,,1.000000,0.324662,in,-419.389343,-349.172974,977.088318,973.520813,10.337359,11.862408,-207.419739,-285.994446,106.847015,106.752472,3294.000000,4599.000000
g120487/A,31.206532,23.074718,,,,,1.000000,1.286160,in,-481.089233,-485.959259,982.207031,982.341736,12.404857,16.707844,-357.805450,-252.823578,112.176247,110.468376,2826.000000,5643.000000
g120399/B,25.043592,20.296978,,,,,1.000000,1.067510,in,-485.226166,-488.420868,981.137024,980.632263,14.961287,9.913182,-229.398026,-226.746948,108.344406,108.245354,1764.000000,7677.000000
g113694/B,25.043592,20.296978,,,,,1.000000,1.085680,in,-481.150330,-473.071869,981.137024,980.632263,14.961287,9.913182,-231.400833,-230.927216,108.344406,108.245354,1494.000000,7299.000000
g107552__1666/A,28.523357,20.952816,,,,,1.000000,0.535565,in,-481.815216,-480.097198,981.395630,981.226196,11.631458,15.473783,-228.713776,-225.606445,111.468056,109.745766,2394.000000,6633.000000
g107553__7410/A,28.523357,20.952816,,,,,1.000000,0.535565,in,-481.570160,-478.901947,981.395630,981.226196,11.631458,15.473783,-228.753571,-225.757904,111.468056,109.745766,2556.000000,6723.000000
g107559__9945/B,19.470783,16.618799,,,,,1.000000,0.563340,in,-490.394501,-484.663269,969.933289,971.620605,7.766522,10.112209,-221.644684,-223.041748,103.780479,104.262169,4194.000000,6597.000000
g107552__1666/B,28.308460,23.109158,,,,,1.000000,0.563340,in,-475.262695,-473.628448,972.740540,975.104309,12.072652,16.141218,-231.569366,-228.382660,107.685547,107.441551,2466.000000,6597.000000
g113693/A,28.308460,23.109158,,,,,1.000000,0.535565,in,-492.116333,-489.805603,972.740540,975.104309,12.072652,16.141218,-219.125458,-219.771942,107.685547,107.441551,2214.000000,6723.000000
g120/A1,10.867146,9.369643,,,,,1.000000,1.164190,in,-488.165649,-488.102844,947.114380,945.427551,8.172033,7.658563,-218.911499,-218.375458,92.142822,94.913116,5184.000000,6795.000000
g120_dup/A1,10.867146,9.369643,,,,,1.000000,1.164190,in,-491.641815,-489.819489,947.114380,945.427551,8.172033,7.658563,-228.848267,-223.590698,92.142822,94.913116,5130.000000,6561.000000
g107563__5477/B,14.178432,12.016780,,,,,1.000000,0.563340,in,-463.170105,-459.127655,963.820984,963.926941,11.302760,9.788421,-228.210358,-230.075958,111.306068,107.339912,3006.000000,6057.000000
sbox1_alph_reg[0]/D,11.818364,10.159142,,,,,1.000000,0.561679,in,-347.688416,-267.727112,962.564270,962.777832,11.006492,9.353364,-258.200562,-367.028687,111.127312,107.040161,5994.000000,5553.000000
g125/C,13.320216,11.710110,,,,,1.000000,0.523839,in,-465.348389,-473.107880,959.528198,962.128113,11.604193,10.138996,-209.140121,-221.686310,119.208084,108.643921,3078.000000,6633.000000
g107601__112731/B,13.320216,11.710110,,,,,1.000000,1.666130,in,-481.399231,-488.420898,959.528198,962.128113,11.604193,10.138996,-211.431686,-221.632660,119.208084,108.643921,2862.000000,7137.000000
g113696/B,13.320216,11.710110,,,,,1.000000,0.618359,in,-469.844330,-470.971130,959.528198,962.128113,11.604193,10.138996,-210.397018,-216.572388,119.208084,108.643921,2988.000000,6759.000000
g107557__6417/B,13.320216,11.710110,,,,,1.000000,1.049580,in,-426.958557,-431.716736,959.528198,962.128113,11.604193,10.138996,-240.630905,-243.954468,119.208084,108.643921,3258.000000,5679.000000
g120491/A,20.124695,21.663759,,,,,1.000000,1.064500,in,-485.697449,-487.221283,1002.122986,996.534729,15.407434,14.081447,-237.362244,-242.401962,110.327065,106.433945,2178.000000,5553.000000
g120306/B,13.061131,14.063675,,,,,1.000000,1.049580,in,-487.518677,-494.115723,968.489807,969.949463,8.920988,6.872318,-219.634735,-226.812393,106.792671,101.289688,2106.000000,7839.000000
g113690/B,18.788164,20.818218,,,,,1.000000,1.049580,in,-489.805634,-492.116272,987.937134,981.594543,13.223927,11.740606,-228.680634,-228.813324,109.153877,104.905266,1206.000000,6759.000000
g107595__1705/B,14.528004,13.787360,,,,,1.000000,1.085680,in,-484.269379,-484.965576,969.163086,973.368408,9.324708,9.686274,-219.449020,-228.002716,107.229752,103.274513,3816.000000,5517.000000
sbox1_ah_reg_reg[3]/D,14.528004,13.787360,,,,,1.000000,0.593459,in,-392.836609,-331.119629,969.163086,973.368408,9.324708,9.686274,-223.345474,-306.640350,107.229752,103.274513,3528.000000,5103.000000
g107560__7482/B,43.096592,33.722076,,,,,1.000000,0.563340,in,-481.433228,-482.006592,979.290466,982.546692,18.259222,24.658287,-225.462952,-222.764069,113.946480,112.250374,1818.000000,6057.000000
g173/A,43.096592,33.722076,,,,,1.000000,0.807766,in,-478.974152,-485.180237,979.290466,982.546692,18.259222,24.658287,-226.023743,-218.773193,113.946480,112.250374,1998.000000,6759.000000
FE_OCPC19084_FE_RN_10/A,43.096592,33.722076,,,,,1.000000,0.332924,in,-455.472351,-438.183533,979.290466,982.546692,18.259222,24.658287,-233.917786,-174.932007,113.946480,112.250374,2556.000000,5517.000000
g107558__112802/A,43.096592,33.722076,,,,,1.000000,0.535565,in,-481.279938,-482.077637,979.290466,982.546692,18.259222,24.658287,-224.918213,-220.630829,113.946480,112.250374,1962.000000,5643.000000
g107559__9945/A,19.667053,16.524382,,,,,1.000000,0.535565,in,-489.911377,-487.664642,970.981689,973.967468,8.798824,11.444690,-219.932114,-220.889099,105.865829,105.575813,4266.000000,6633.000000
g113435/B,17.130970,13.501327,,,,,1.000000,1.024300,in,-457.944824,-450.166321,980.070374,977.646851,13.856980,11.691779,-238.324860,-235.780731,117.198120,114.495323,4248.000000,5517.000000
g107576__6783/Y,24.636768,21.349297,0.001165,0.001048,0.000849,0.000881,0.000000,0.000000,out,-485.978546,-490.858368,981.017639,982.056091,13.561755,12.676175,-231.119141,-225.745773,105.945702,107.825455,3852.000000,6183.000000
g107625/Y,11.166784,11.200150,0.000595,0.000595,0.000533,0.000533,0.000000,0.000000,out,-490.858398,-484.116028,972.530762,965.729919,9.166437,6.929508,-222.973358,-224.653229,102.500923,103.670654,4086.000000,6093.000000
g113696/Y,8.671978,8.001103,0.000632,0.000628,0.000532,0.000522,0.000000,0.000000,out,-485.255920,-482.063293,985.787964,987.433655,6.640219,6.474452,-221.087555,-222.219666,118.328186,114.573952,2880.000000,6723.000000
g118513/Y,20.092707,14.885098,0.000733,0.000731,0.000669,0.000652,0.000000,0.000000,out,-417.263489,-352.387085,993.076599,994.845093,10.001943,12.925062,-206.062408,-277.217072,124.287971,124.427223,5058.000000,5643.000000
g120574/Y,16.287052,11.303872,0.001324,0.001325,0.001004,0.001000,0.000000,0.000000,out,-481.696075,-479.957581,989.180908,990.574219,10.653544,8.853358,-223.398209,-222.529419,122.137985,120.308464,1584.000000,5679.000000
g125/Y,15.079179,19.917915,0.000663,0.000663,0.000397,0.000409,0.000000,0.000000,out,-485.215881,-483.806824,984.160522,986.994751,8.579448,12.669419,-230.047913,-221.343628,108.658813,114.490761,2934.000000,6633.000000
