"from_pin.full_name","to_pin.full_name",sense,delay_max_rise,delay_max_fall,"variation_delay_max_rise.mean","variation_delay_max_rise.std_dev","variation_delay_max_fall.mean","variation_delay_max_fall.std_dev"
g46993/A2,g46993/Y,negative_unate,14.798897,14.093551,14.798897,UNINIT,14.093551,UNINIT
g46993/A2,g46993/Y,negative_unate,13.714498,13.309234,13.714498,UNINIT,13.309234,UNINIT
g46993/A2,g46993/Y,negative_unate,14.798897,13.892258,14.798897,UNINIT,13.892258,UNINIT
g46993/A2,g46993/Y,negative_unate,12.520799,14.093551,12.520799,UNINIT,14.093551,UNINIT
g46993/B1,g46993/Y,negative_unate,19.139313,10.312273,19.139313,UNINIT,10.312273,UNINIT
g46993/B1,g46993/Y,negative_unate,17.948929,10.184387,17.948929,UNINIT,10.184387,UNINIT
g46993/B1,g46993/Y,negative_unate,19.139313,10.762806,19.139313,UNINIT,10.762806,UNINIT
g46993/B1,g46993/Y,negative_unate,15.190834,10.312273,15.190834,UNINIT,10.312273,UNINIT
g46993/B2,g46993/Y,negative_unate,13.401955,10.159982,13.401955,UNINIT,10.159982,UNINIT
g46993/B2,g46993/Y,negative_unate,12.383241,10.221314,12.383241,UNINIT,10.221314,UNINIT
g46993/B2,g46993/Y,negative_unate,13.401955,10.682584,13.401955,UNINIT,10.682584,UNINIT
g46993/B2,g46993/Y,negative_unate,10.228070,10.159982,10.228070,UNINIT,10.159982,UNINIT
g278/A,g278/Y,negative_unate,16.302977,9.824775,16.302977,UNINIT,9.824775,UNINIT
g278/B,g278/Y,negative_unate,13.174867,11.551537,13.174867,UNINIT,11.551537,UNINIT
g41783__1666/A1,g41783__1666/Y,negative_unate,21.771877,23.075190,21.771877,UNINIT,23.075190,UNINIT
g41783__1666/A1,g41783__1666/Y,negative_unate,21.771877,23.075190,21.771877,UNINIT,23.075190,UNINIT
g41783__1666/A1,g41783__1666/Y,negative_unate,20.542606,22.519712,20.542606,UNINIT,22.519712,UNINIT
g41783__1666/A1,g41783__1666/Y,negative_unate,19.122461,23.762760,19.122461,UNINIT,23.762760,UNINIT
g41783__1666/A2,g41783__1666/Y,negative_unate,21.390116,18.936020,21.390116,UNINIT,18.936020,UNINIT
g41783__1666/A2,g41783__1666/Y,negative_unate,21.390116,18.355263,21.390116,UNINIT,18.355263,UNINIT
g41783__1666/A2,g41783__1666/Y,negative_unate,20.254305,17.880342,20.254305,UNINIT,17.880342,UNINIT
g41783__1666/A2,g41783__1666/Y,negative_unate,18.629276,18.936020,18.629276,UNINIT,18.936020,UNINIT
g41783__1666/B1,g41783__1666/Y,negative_unate,17.846813,14.603931,17.846813,UNINIT,14.603931,UNINIT
g41783__1666/B1,g41783__1666/Y,negative_unate,17.846813,14.603931,17.846813,UNINIT,14.603931,UNINIT
g41783__1666/B1,g41783__1666/Y,negative_unate,16.682535,14.210221,16.682535,UNINIT,14.210221,UNINIT
g41783__1666/B1,g41783__1666/Y,negative_unate,14.601043,14.140532,14.601043,UNINIT,14.140532,UNINIT
g41783__1666/B2,g41783__1666/Y,negative_unate,19.460381,14.444921,19.460381,UNINIT,14.444921,UNINIT
g41783__1666/B2,g41783__1666/Y,negative_unate,19.460381,14.444921,19.460381,UNINIT,14.444921,UNINIT
g41783__1666/B2,g41783__1666/Y,negative_unate,18.330700,14.034210,18.330700,UNINIT,14.034210,UNINIT
g41783__1666/B2,g41783__1666/Y,negative_unate,16.232214,13.980239,16.232214,UNINIT,13.980239,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,22.385084,14.909815,22.385084,UNINIT,14.909815,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,22.385084,14.499364,22.385084,UNINIT,14.499364,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,21.198315,14.162719,21.198315,UNINIT,14.162719,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,19.915609,14.909815,19.915609,UNINIT,14.909815,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,21.181841,14.156963,21.181841,UNINIT,14.156963,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,20.027617,13.824291,20.027617,UNINIT,13.824291,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,18.882359,14.585526,18.882359,UNINIT,14.585526,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,18.519407,14.109103,18.519407,UNINIT,14.109103,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,17.481224,13.778512,17.481224,UNINIT,13.778512,UNINIT
g41783__1666/C,g41783__1666/Y,negative_unate,16.353338,14.514775,16.353338,UNINIT,14.514775,UNINIT
g47255/A1,g47255/Y,negative_unate,17.510803,12.562858,17.510803,UNINIT,12.562858,UNINIT
g47255/A1,g47255/Y,negative_unate,16.417551,11.801303,16.417551,UNINIT,11.801303,UNINIT
g47255/A1,g47255/Y,negative_unate,17.510803,12.351711,17.510803,UNINIT,12.351711,UNINIT
g47255/A1,g47255/Y,negative_unate,15.127167,12.562858,15.127167,UNINIT,12.562858,UNINIT
g47255/A2,g47255/Y,negative_unate,15.331189,14.307597,15.331189,UNINIT,14.307597,UNINIT
g47255/A2,g47255/Y,negative_unate,14.273941,13.573968,14.273941,UNINIT,13.573968,UNINIT
g47255/A2,g47255/Y,negative_unate,15.331189,14.119666,15.331189,UNINIT,14.119666,UNINIT
g47255/A2,g47255/Y,negative_unate,12.937914,14.307597,12.937914,UNINIT,14.307597,UNINIT
g47255/B1,g47255/Y,negative_unate,17.260700,10.430352,17.260700,UNINIT,10.430352,UNINIT
g47255/B1,g47255/Y,negative_unate,16.185753,10.416829,16.185753,UNINIT,10.416829,UNINIT
g47255/B1,g47255/Y,negative_unate,17.260700,10.922058,17.260700,UNINIT,10.922058,UNINIT
g47255/B1,g47255/Y,negative_unate,13.602277,10.430352,13.602277,UNINIT,10.430352,UNINIT
g47255/B2,g47255/Y,negative_unate,16.712280,12.664394,16.712280,UNINIT,12.664394,UNINIT
g47255/B2,g47255/Y,negative_unate,15.643291,12.642598,15.643291,UNINIT,12.642598,UNINIT
g47255/B2,g47255/Y,negative_unate,16.712280,13.210513,16.712280,UNINIT,13.210513,UNINIT
g47255/B2,g47255/Y,negative_unate,13.091516,12.664394,13.091516,UNINIT,12.664394,UNINIT
g41932/A1,g41932/Y,negative_unate,14.182395,5.909959,14.182395,UNINIT,5.909959,UNINIT
g41932/A1,g41932/Y,negative_unate,12.884222,5.667500,12.884222,UNINIT,5.667500,UNINIT
g41932/A1,g41932/Y,negative_unate,14.182395,6.398957,14.182395,UNINIT,6.398957,UNINIT
g41932/A1,g41932/Y,negative_unate,10.908362,5.909959,10.908362,UNINIT,5.909959,UNINIT
g41932/A2,g41932/Y,negative_unate,8.527792,6.133922,8.527792,UNINIT,6.133922,UNINIT
g41932/A2,g41932/Y,negative_unate,7.494023,6.204058,7.494023,UNINIT,6.204058,UNINIT
g41932/A2,g41932/Y,negative_unate,8.527792,6.681067,8.527792,UNINIT,6.681067,UNINIT
g41932/A2,g41932/Y,negative_unate,6.197927,6.133922,6.197927,UNINIT,6.133922,UNINIT
g41932/B1,g41932/Y,negative_unate,12.395457,8.019040,12.395457,UNINIT,8.019040,UNINIT
g41932/B1,g41932/Y,negative_unate,11.271511,7.002200,11.271511,UNINIT,7.002200,UNINIT
g41932/B1,g41932/Y,negative_unate,12.395457,7.741693,12.395457,UNINIT,7.741693,UNINIT
g41932/B1,g41932/Y,negative_unate,10.693287,8.019040,10.693287,UNINIT,8.019040,UNINIT
g41932/B2,g41932/Y,negative_unate,9.753091,9.260523,9.753091,UNINIT,9.260523,UNINIT
g41932/B2,g41932/Y,negative_unate,8.571255,8.410949,8.571255,UNINIT,8.410949,UNINIT
g41932/B2,g41932/Y,negative_unate,9.753091,9.075164,9.753091,UNINIT,9.075164,UNINIT
g41932/B2,g41932/Y,negative_unate,8.039815,9.260523,8.039815,UNINIT,9.260523,UNINIT
g41977__2398/A1,g41977__2398/Y,negative_unate,13.804073,9.467930,13.804073,UNINIT,9.467930,UNINIT
g41977__2398/A1,g41977__2398/Y,negative_unate,12.652645,8.539778,12.652645,UNINIT,8.539778,UNINIT
g41977__2398/A1,g41977__2398/Y,negative_unate,13.804073,9.204574,13.804073,UNINIT,9.204574,UNINIT
g41977__2398/A1,g41977__2398/Y,negative_unate,11.838765,9.467930,11.838765,UNINIT,9.467930,UNINIT
g41977__2398/A2,g41977__2398/Y,negative_unate,12.738583,12.123986,12.738583,UNINIT,12.123986,UNINIT
g41977__2398/A2,g41977__2398/Y,negative_unate,11.503825,11.180656,11.503825,UNINIT,11.180656,UNINIT
g41977__2398/A2,g41977__2398/Y,negative_unate,12.738583,11.899233,12.738583,UNINIT,11.899233,UNINIT
g41977__2398/A2,g41977__2398/Y,negative_unate,10.844055,12.123986,10.844055,UNINIT,12.123986,UNINIT
g41977__2398/B1,g41977__2398/Y,negative_unate,12.392905,7.052286,12.392905,UNINIT,7.052286,UNINIT
g41977__2398/B1,g41977__2398/Y,negative_unate,11.328263,7.087562,11.328263,UNINIT,7.087562,UNINIT
g41977__2398/B1,g41977__2398/Y,negative_unate,12.392905,7.591854,12.392905,UNINIT,7.591854,UNINIT
g41977__2398/B1,g41977__2398/Y,negative_unate,9.510337,7.052286,9.510337,UNINIT,7.052286,UNINIT
g41977__2398/B2,g41977__2398/Y,negative_unate,13.368146,9.534495,13.368146,UNINIT,9.534495,UNINIT
g41977__2398/B2,g41977__2398/Y,negative_unate,12.149926,9.391130,12.149926,UNINIT,9.391130,UNINIT
g41977__2398/B2,g41977__2398/Y,negative_unate,13.368146,10.106174,13.368146,UNINIT,10.106174,UNINIT
g41977__2398/B2,g41977__2398/Y,negative_unate,10.217440,9.534495,10.217440,UNINIT,9.534495,UNINIT
g41731__1881/A1,g41731__1881/Y,negative_unate,23.352022,16.780622,23.352022,UNINIT,16.780622,UNINIT
g41731__1881/A2,g41731__1881/Y,negative_unate,20.574923,18.335350,20.574923,UNINIT,18.335350,UNINIT
g41731__1881/B,g41731__1881/Y,negative_unate,20.529251,14.643430,20.529251,UNINIT,14.643430,UNINIT
g41731__1881/B,g41731__1881/Y,negative_unate,19.390774,13.933896,19.390774,UNINIT,13.933896,UNINIT
g41731__1881/B,g41731__1881/Y,negative_unate,20.529251,14.261219,20.529251,UNINIT,14.261219,UNINIT
g41731__1881/B,g41731__1881/Y,negative_unate,18.092485,14.643430,18.092485,UNINIT,14.643430,UNINIT
g41731__1881/C,g41731__1881/Y,negative_unate,20.607166,14.867518,20.607166,UNINIT,14.867518,UNINIT
g41731__1881/C,g41731__1881/Y,negative_unate,19.449158,14.532404,19.449158,UNINIT,14.532404,UNINIT
g41731__1881/C,g41731__1881/Y,negative_unate,20.607166,14.867518,20.607166,UNINIT,14.867518,UNINIT
g41731__1881/C,g41731__1881/Y,negative_unate,17.886444,15.304958,17.886444,UNINIT,15.304958,UNINIT
FE_OFC365_n_14199/A,FE_OFC365_n_14199/Y,negative_unate,17.073479,14.217814,17.073479,UNINIT,14.217814,UNINIT
g371/A1,g371/Y,negative_unate,14.275710,9.538995,14.275710,UNINIT,9.538995,UNINIT
g371/A1,g371/Y,negative_unate,13.111724,8.698472,13.111724,UNINIT,8.698472,UNINIT
g371/A1,g371/Y,negative_unate,14.275710,9.324259,14.275710,UNINIT,9.324259,UNINIT
g371/A1,g371/Y,negative_unate,12.274562,9.538995,12.274562,UNINIT,9.538995,UNINIT
g371/A2,g371/Y,negative_unate,11.138034,10.609013,11.138034,UNINIT,10.609013,UNINIT
g371/A2,g371/Y,negative_unate,10.053191,9.850622,10.053191,UNINIT,9.850622,UNINIT
g371/A2,g371/Y,negative_unate,11.138034,10.419901,11.138034,UNINIT,10.419901,UNINIT
g371/A2,g371/Y,negative_unate,9.225276,10.609013,9.225276,UNINIT,10.609013,UNINIT
g371/B1,g371/Y,negative_unate,16.159245,7.750995,16.159245,UNINIT,7.750995,UNINIT
g371/B1,g371/Y,negative_unate,14.900239,7.556167,14.900239,UNINIT,7.556167,UNINIT
g371/B1,g371/Y,negative_unate,16.159245,8.208670,16.159245,UNINIT,8.208670,UNINIT
g371/B1,g371/Y,negative_unate,12.627780,7.750995,12.627780,UNINIT,7.750995,UNINIT
g371/B2,g371/Y,negative_unate,13.090303,9.401495,13.090303,UNINIT,9.401495,UNINIT
g371/B2,g371/Y,negative_unate,11.913454,9.317173,11.913454,UNINIT,9.317173,UNINIT
g371/B2,g371/Y,negative_unate,13.090303,9.970046,13.090303,UNINIT,9.970046,UNINIT
g371/B2,g371/Y,negative_unate,10.023108,9.401495,10.023108,UNINIT,9.401495,UNINIT
g41899__46466/A1,g41899__46466/Y,negative_unate,14.529910,9.917408,14.529910,UNINIT,9.917408,UNINIT
g41899__46466/A1,g41899__46466/Y,negative_unate,13.377320,9.087890,13.377320,UNINIT,9.087890,UNINIT
g41899__46466/A1,g41899__46466/Y,negative_unate,14.529910,9.704445,14.529910,UNINIT,9.704445,UNINIT
g41899__46466/A1,g41899__46466/Y,negative_unate,12.475624,9.917408,12.475624,UNINIT,9.917408,UNINIT
g41899__46466/A2,g41899__46466/Y,negative_unate,12.816095,12.423820,12.816095,UNINIT,12.423820,UNINIT
g41899__46466/A2,g41899__46466/Y,negative_unate,11.646024,11.539559,11.646024,UNINIT,11.539559,UNINIT
g41899__46466/A2,g41899__46466/Y,negative_unate,12.816095,12.209346,12.816095,UNINIT,12.209346,UNINIT
g41899__46466/A2,g41899__46466/Y,negative_unate,10.863714,12.423820,10.863714,UNINIT,12.423820,UNINIT
g41899__46466/B1,g41899__46466/Y,negative_unate,14.226218,7.744847,14.226218,UNINIT,7.744847,UNINIT
g41899__46466/B1,g41899__46466/Y,negative_unate,13.119406,7.725402,13.119406,UNINIT,7.725402,UNINIT
g41899__46466/B1,g41899__46466/Y,negative_unate,14.226218,8.260932,14.226218,UNINIT,8.260932,UNINIT
g41899__46466/B1,g41899__46466/Y,negative_unate,11.048286,7.744847,11.048286,UNINIT,7.744847,UNINIT
g41899__46466/B2,g41899__46466/Y,negative_unate,13.632366,9.968906,13.632366,UNINIT,9.968906,UNINIT
g41899__46466/B2,g41899__46466/Y,negative_unate,12.470449,9.870670,12.470449,UNINIT,9.870670,UNINIT
g41899__46466/B2,g41899__46466/Y,negative_unate,13.632366,10.527128,13.632366,UNINIT,10.527128,UNINIT
g41899__46466/B2,g41899__46466/Y,negative_unate,10.486439,9.968906,10.486439,UNINIT,9.968906,UNINIT
g41974__5107/A1,g41974__5107/Y,negative_unate,13.613739,9.139197,13.613739,UNINIT,9.139197,UNINIT
g41974__5107/A1,g41974__5107/Y,negative_unate,12.461253,8.264956,12.461253,UNINIT,8.264956,UNINIT
g41974__5107/A1,g41974__5107/Y,negative_unate,13.613739,8.912369,13.613739,UNINIT,8.912369,UNINIT
g41974__5107/A1,g41974__5107/Y,negative_unate,11.688011,9.139197,11.688011,UNINIT,9.139197,UNINIT
g41974__5107/A2,g41974__5107/Y,negative_unate,11.471721,11.016153,11.471721,UNINIT,11.016153,UNINIT
g41974__5107/A2,g41974__5107/Y,negative_unate,10.302814,10.150265,10.302814,UNINIT,10.150265,UNINIT
g41974__5107/A2,g41974__5107/Y,negative_unate,11.471721,10.803201,11.471721,UNINIT,10.803201,UNINIT
g41974__5107/A2,g41974__5107/Y,negative_unate,9.628085,11.016153,9.628085,UNINIT,11.016153,UNINIT
g41974__5107/B1,g41974__5107/Y,negative_unate,14.616394,7.260275,14.616394,UNINIT,7.260275,UNINIT
g41974__5107/B1,g41974__5107/Y,negative_unate,13.399370,7.063051,13.399370,UNINIT,7.063051,UNINIT
g41974__5107/B1,g41974__5107/Y,negative_unate,14.616394,7.735656,14.616394,UNINIT,7.735656,UNINIT
g41974__5107/B1,g41974__5107/Y,negative_unate,11.325932,7.260275,11.325932,UNINIT,7.260275,UNINIT
g41974__5107/B2,g41974__5107/Y,negative_unate,11.032489,7.979972,11.032489,UNINIT,7.979972,UNINIT
g41974__5107/B2,g41974__5107/Y,negative_unate,9.932758,8.006042,9.932758,UNINIT,8.006042,UNINIT
g41974__5107/B2,g41974__5107/Y,negative_unate,11.032489,8.561740,11.032489,UNINIT,8.561740,UNINIT
g41974__5107/B2,g41974__5107/Y,negative_unate,8.339041,7.979972,8.339041,UNINIT,7.979972,UNINIT
g44175/A1,g44175/Y,negative_unate,12.366529,8.764628,12.366529,UNINIT,8.764628,UNINIT
g44175/A1,g44175/Y,negative_unate,11.281765,8.067993,11.281765,UNINIT,8.067993,UNINIT
g44175/A1,g44175/Y,negative_unate,12.366529,8.612120,12.366529,UNINIT,8.612120,UNINIT
g44175/A1,g44175/Y,negative_unate,10.394300,8.764628,10.394300,UNINIT,8.764628,UNINIT
g44175/A2,g44175/Y,negative_unate,12.438735,11.460197,12.438735,UNINIT,11.460197,UNINIT
g44175/A2,g44175/Y,negative_unate,11.234390,10.593882,11.234390,UNINIT,10.593882,UNINIT
g44175/A2,g44175/Y,negative_unate,12.438735,11.249312,12.438735,UNINIT,11.249312,UNINIT
g44175/A2,g44175/Y,negative_unate,10.546360,11.460197,10.546360,UNINIT,11.460197,UNINIT
g44175/B1,g44175/Y,negative_unate,13.797857,7.189466,13.797857,UNINIT,7.189466,UNINIT
g44175/B1,g44175/Y,negative_unate,12.661779,7.192609,12.661779,UNINIT,7.192609,UNINIT
g44175/B1,g44175/Y,negative_unate,13.797857,7.719623,13.797857,UNINIT,7.719623,UNINIT
g44175/B1,g44175/Y,negative_unate,10.674109,7.189466,10.674109,UNINIT,7.189466,UNINIT
g44175/B2,g44175/Y,negative_unate,14.804826,10.093912,14.804826,UNINIT,10.093912,UNINIT
g44175/B2,g44175/Y,negative_unate,13.525941,9.879196,13.525941,UNINIT,9.879196,UNINIT
g44175/B2,g44175/Y,negative_unate,14.804826,10.655626,14.804826,UNINIT,10.655626,UNINIT
g44175/B2,g44175/Y,negative_unate,11.365157,10.093912,11.365157,UNINIT,10.093912,UNINIT
g41961__5107/A1,g41961__5107/Y,negative_unate,13.328999,9.665782,13.328999,UNINIT,9.665782,UNINIT
g41961__5107/A1,g41961__5107/Y,negative_unate,12.247641,8.937689,12.247641,UNINIT,8.937689,UNINIT
g41961__5107/A1,g41961__5107/Y,negative_unate,13.328999,9.494567,13.328999,UNINIT,9.494567,UNINIT
g41961__5107/A1,g41961__5107/Y,negative_unate,11.244766,9.665782,11.244766,UNINIT,9.665782,UNINIT
g41961__5107/A2,g41961__5107/Y,negative_unate,13.775712,13.092980,13.775712,UNINIT,13.092980,UNINIT
g41961__5107/A2,g41961__5107/Y,negative_unate,12.565758,12.176176,12.565758,UNINIT,12.176176,UNINIT
g41961__5107/A2,g41961__5107/Y,negative_unate,13.775712,12.869353,13.775712,UNINIT,12.869353,UNINIT
g41961__5107/A2,g41961__5107/Y,negative_unate,11.788087,13.092980,11.788087,UNINIT,13.092980,UNINIT
g41961__5107/B1,g41961__5107/Y,negative_unate,15.059834,8.099195,15.059834,UNINIT,8.099195,UNINIT
g41961__5107/B1,g41961__5107/Y,negative_unate,13.922149,8.030087,13.922149,UNINIT,8.030087,UNINIT
g41961__5107/B1,g41961__5107/Y,negative_unate,15.059834,8.593703,15.059834,UNINIT,8.593703,UNINIT
g41961__5107/B1,g41961__5107/Y,negative_unate,11.742686,8.099195,11.742686,UNINIT,8.099195,UNINIT
g41961__5107/B2,g41961__5107/Y,negative_unate,15.157534,10.772540,15.157534,UNINIT,10.772540,UNINIT
g41961__5107/B2,g41961__5107/Y,negative_unate,13.952579,10.610497,13.952579,UNINIT,10.610497,UNINIT
g41961__5107/B2,g41961__5107/Y,negative_unate,15.157534,11.323210,15.157534,UNINIT,11.323210,UNINIT
g41961__5107/B2,g41961__5107/Y,negative_unate,11.727402,10.772540,11.727402,UNINIT,10.772540,UNINIT
g41915__51476/A1,g41915__51476/Y,negative_unate,17.128044,11.973001,17.128044,UNINIT,11.973001,UNINIT
g41915__51476/A1,g41915__51476/Y,negative_unate,16.006149,11.192597,16.006149,UNINIT,11.192597,UNINIT
g41915__51476/A1,g41915__51476/Y,negative_unate,17.128044,11.760165,17.128044,UNINIT,11.760165,UNINIT
g41915__51476/A1,g41915__51476/Y,negative_unate,14.829667,11.973001,14.829667,UNINIT,11.973001,UNINIT
g41915__51476/A2,g41915__51476/Y,negative_unate,14.404740,13.537315,14.404740,UNINIT,13.537315,UNINIT
g41915__51476/A2,g41915__51476/Y,negative_unate,13.339821,12.798040,13.339821,UNINIT,12.798040,UNINIT
g41915__51476/A2,g41915__51476/Y,negative_unate,14.404740,13.350850,14.404740,UNINIT,13.350850,UNINIT
g41915__51476/A2,g41915__51476/Y,negative_unate,12.104579,13.537315,12.104579,UNINIT,13.537315,UNINIT
g41915__51476/B1,g41915__51476/Y,negative_unate,18.472412,10.204538,18.472412,UNINIT,10.204538,UNINIT
g41915__51476/B1,g41915__51476/Y,negative_unate,17.310514,10.102362,17.310514,UNINIT,10.102362,UNINIT
g41915__51476/B1,g41915__51476/Y,negative_unate,18.472412,10.665686,18.472412,UNINIT,10.665686,UNINIT
g41915__51476/B1,g41915__51476/Y,negative_unate,14.628032,10.204538,14.628032,UNINIT,10.204538,UNINIT
g41915__51476/B2,g41915__51476/Y,negative_unate,18.127165,13.229603,18.127165,UNINIT,13.229603,UNINIT
g41915__51476/B2,g41915__51476/Y,negative_unate,16.972837,13.072514,16.972837,UNINIT,13.072514,UNINIT
g41915__51476/B2,g41915__51476/Y,negative_unate,18.127165,13.759010,18.127165,UNINIT,13.759010,UNINIT
g41915__51476/B2,g41915__51476/Y,negative_unate,14.259089,13.229603,14.259089,UNINIT,13.229603,UNINIT
g41963__51482/A1,g41963__51482/Y,negative_unate,12.980971,9.232823,12.980971,UNINIT,9.232823,UNINIT
g41963__51482/A1,g41963__51482/Y,negative_unate,11.877077,8.471565,11.877077,UNINIT,8.471565,UNINIT
g41963__51482/A1,g41963__51482/Y,negative_unate,12.980971,9.052337,12.980971,UNINIT,9.052337,UNINIT
g41963__51482/A1,g41963__51482/Y,negative_unate,10.978882,9.232823,10.978882,UNINIT,9.232823,UNINIT
g41963__51482/A2,g41963__51482/Y,negative_unate,12.987367,12.357590,12.987367,UNINIT,12.357590,UNINIT
g41963__51482/A2,g41963__51482/Y,negative_unate,11.764381,11.430846,11.764381,UNINIT,11.430846,UNINIT
g41963__51482/A2,g41963__51482/Y,negative_unate,12.987367,12.135743,12.987367,UNINIT,12.135743,UNINIT
g41963__51482/A2,g41963__51482/Y,negative_unate,11.070301,12.357590,11.070301,UNINIT,12.357590,UNINIT
g41963__51482/B1,g41963__51482/Y,negative_unate,15.550019,7.711946,15.550019,UNINIT,7.711946,UNINIT
g41963__51482/B1,g41963__51482/Y,negative_unate,14.331186,7.552011,14.331186,UNINIT,7.552011,UNINIT
g41963__51482/B1,g41963__51482/Y,negative_unate,15.550019,8.181080,15.550019,UNINIT,8.181080,UNINIT
g41963__51482/B1,g41963__51482/Y,negative_unate,12.128993,7.711946,12.128993,UNINIT,7.711946,UNINIT
g41963__51482/B2,g41963__51482/Y,negative_unate,12.283721,8.768431,12.283721,UNINIT,8.768431,UNINIT
g41963__51482/B2,g41963__51482/Y,negative_unate,11.156240,8.771605,11.156240,UNINIT,8.771605,UNINIT
g41963__51482/B2,g41963__51482/Y,negative_unate,12.283721,9.340116,12.283721,UNINIT,9.340116,UNINIT
g41963__51482/B2,g41963__51482/Y,negative_unate,9.384346,8.768431,9.384346,UNINIT,8.768431,UNINIT
g42052/A,g42052/Y,negative_unate,12.958827,6.530861,12.958827,UNINIT,6.530861,UNINIT
g42052/B,g42052/Y,negative_unate,10.885259,8.509801,10.885259,UNINIT,8.509801,UNINIT
g635/A1,g635/Y,negative_unate,16.584517,12.262832,16.584517,UNINIT,12.262832,UNINIT
g635/A1,g635/Y,negative_unate,15.582765,11.594183,15.582765,UNINIT,11.594183,UNINIT
g635/A1,g635/Y,negative_unate,16.584517,12.082705,16.584517,UNINIT,12.082705,UNINIT
g635/A1,g635/Y,negative_unate,14.055362,12.262832,14.055362,UNINIT,12.262832,UNINIT
g635/A2,g635/Y,negative_unate,14.299697,12.134974,14.299697,UNINIT,12.134974,UNINIT
g635/A2,g635/Y,negative_unate,13.303158,11.552754,13.303158,UNINIT,11.552754,UNINIT
g635/A2,g635/Y,negative_unate,14.299697,12.007305,14.299697,UNINIT,12.007305,UNINIT
g635/A2,g635/Y,negative_unate,11.487530,12.134974,11.487530,UNINIT,12.134974,UNINIT
g635/B1,g635/Y,negative_unate,20.665735,11.522402,20.665735,UNINIT,11.522402,UNINIT
g635/B1,g635/Y,negative_unate,19.512205,11.428260,19.512205,UNINIT,11.428260,UNINIT
g635/B1,g635/Y,negative_unate,20.665735,11.972898,20.665735,UNINIT,11.972898,UNINIT
g635/B1,g635/Y,negative_unate,16.502014,11.522402,16.502014,UNINIT,11.522402,UNINIT
g635/B2,g635/Y,negative_unate,15.669044,11.806373,15.669044,UNINIT,11.806373,UNINIT
g635/B2,g635/Y,negative_unate,14.645557,11.868851,14.645557,UNINIT,11.868851,UNINIT
g635/B2,g635/Y,negative_unate,15.669044,12.342947,15.669044,UNINIT,12.342947,UNINIT
g635/B2,g635/Y,negative_unate,12.117600,11.806373,12.117600,UNINIT,11.806373,UNINIT
g41972__1666/A1,g41972__1666/Y,negative_unate,16.946577,12.058010,16.946577,UNINIT,12.058010,UNINIT
g41972__1666/A1,g41972__1666/Y,negative_unate,15.840712,11.282368,15.840712,UNINIT,11.282368,UNINIT
g41972__1666/A1,g41972__1666/Y,negative_unate,16.946577,11.846166,16.946577,UNINIT,11.846166,UNINIT
g41972__1666/A1,g41972__1666/Y,negative_unate,14.628398,12.058010,14.628398,UNINIT,12.058010,UNINIT
g41972__1666/A2,g41972__1666/Y,negative_unate,15.275434,14.526745,15.275434,UNINIT,14.526745,UNINIT
